"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-40007965,,"MMKB PTY LTD ATF MMKB Family Trust","Sweet Peas Kindergarten and Long Day Care","9 Copain Pl","SOUTH PENRITH",NSW,2750,04/07/2016,
PR-40007985,,"Kim Doreen Vickery","Aussie Kids Fun & Fitness","20 Castle Field Dr",MURWILLUMBAH,NSW,2484,03/06/2016,
PR-40007988,,"PLATINUM EDUCATION GROUP PTY LTD","Platinum Education Group","46 Frances St","SOUTH WENTWORTHVILLE",NSW,2145,01/07/2016,
PR-40007992,,"Little Genius Early Learning Centre Pty Ltd","Little Genius Early Learning Centre Pty Ltd","187 Mimosa Rd",GREENACRE,NSW,2190,16/06/2016,
PR-40007994,,"TLC CARE SERVICES PTY LTD","TLC Early Education & Care Centres Pty Ltd","PO Box 186",NORTHMEAD,NSW,2152,04/07/2016,
PR-40008010,,"STANWELL PARK PRESCHOOL PTY LTD AS TRUSTEE FOR STANWELL PARK PRESCHOOL TRUST","STANWELL PARK PRESCHOOL PTY LTD","5B WARRINGTON AV",CARINGBAH,NSW,2229,03/06/2016,
PR-40008025,,"LITTLE RANA CHILDCARE CENTRE PTY LTD","LITTLE RANA CHILDCARE CENTRE PTY LTD","73 South Liverpool Rd",HECKENBERG,NSW,2168,08/07/2016,
PR-40008105,,"The Blue Umbrella Incorporated","The Blue Umbrella","Currambena Primary School, 205 Longueville Rd","LANE COVE",NSW,2066,16/06/2016,
PR-40008109,,"Sarah Jane Blucher","Noahs Little Ark","PO Box 2222",BERALA,NSW,2141,22/06/2016,
PR-40008124,,"George Fanous and Associates Pty. Limited",,"PO Box 331",CAMPBELLTOWN,NSW,2560,29/06/2016,
PR-40008125,,"SISSA PTY LTD",,"PO BOX 151",RAMSGATE,NSW,2217,07/07/2016,
PR-40008162,,"Greater West Childcare Ltd.",,"175 Cranebrook Rd",CRANEBROOK,NSW,2749,28/07/2016,
PR-40008167,,"TINY-TOTS LEARNING PTY. LTD.",,"40 Barrington St","THE PONDS",NSW,2769,20/06/2016,
PR-40008181,,"CBS Rhodes PTY LTD as the Trustee for CBS Rhodes Trust","Cherry Bridge Station Rhodes","PO BOX 7365","MOUNT ANNAN",NSW,2567,07/07/2016,
PR-40008239,,"Rockrajah Pty Ltd ATF Rockrajah Unit Trust","Growing Beans Early Education Centre","Museum Towers, U 102  267-277 Castlereagh St",SYDNEY,NSW,2000,18/07/2016,
PR-40008284,,"KIDS RISE AND SHINE PTY.LTD.","KIDS RISE AND SHINE PTY.LTD.","123 Sheffield St",AUBURN,NSW,2144,07/07/2016,
PR-40008320,,"BANKSTOWN COMMUNITY RESOURCE GROUP INC","Bankstown Community Resource Group Inc","PO Box 260",BANKSTOWN,NSW,1885,17/10/2016,
PR-40008328,,"Tomaree Community College Incorporated","Tomaree Community College","PO Box 352","NELSON BAY",NSW,2315,30/03/2017,
PR-40008331,,"Creative Childcare Kotara Pty Ltd","Clever Kids","PO Box 411","ROUND CORNER",NSW,2158,05/10/2016,
PR-40008347,,"Tanya Wallace","Natural Beginnings Early Learning Centre","13 grange road",TOMERONG,NSW,2540,15/07/2016,
PR-40008376,,"Arkeane Pty Ltd","Pambula Village Pre-School","PO Box 207",PAMBULA,NSW,2549,07/07/2016,
PR-40008403,,"KIDS PLANET PTY LTD ATF KINDY KOLLEGE UNIT TRUST","Kids Planet Pty Ltd","UNIT 7, 41 RAWSON ST",EPPING,NSW,2121,07/07/2016,
PR-40008417,,"WOODGREEN EARLY EDUCATION CENTRE PTY LTD","WOODGREEN EARLY EDUCATION CENTRE","6 Torrington Rd",STRATHFIELD,NSW,2135,28/07/2016,
PR-40008428,,"BILINGUAL EDUCATION AUSTRALIA PTY LIMITED",,"49 North Rocks Rd","NORTH ROCKS",NSW,2151,14/09/2016,
PR-00005726,,"Armidale Montessori Pre-School Inc","Armidale Montessori Pre-School Inc","1 West Street",ARMIDALE,NSW,2350,01/09/2009,
PR-00005727,,"Koolyangarra Pty Limited","Koolyangarra Pty Limited","23 Jarrett Street","NORTH GOSFORD",NSW,2250,01/09/2009,
PR-00005728,,"Rosellas Community Preschool Incorporated","Rosellas Community Preschool Incorporated","PO BOX 215",MURWILLUMBAH,NSW,2484,20/04/2010,
PR-00005729,,"Redhead Community Pre School Incorporated","Redhead Community Pre School Incorporated","44A Cowlishaw Street",REDHEAD,NSW,2290,01/09/2009,
PR-00005732,,"Goodooga Pre-School Inc","Goodooga Pre-School Inc","PO Box 62",GOODOOGA,NSW,2831,01/09/2009,
PR-00005733,,"Griffith Child Care Centre Inc","Griffith Child Care Centre Inc","PO Box 395",GRIFFITH,NSW,2680,01/09/2009,
PR-00005734,,"Cobar Shire Council","Cobar Shire Council","PO Box 223",COBAR,NSW,2835,01/09/2009,
PR-00005736,,"Valla Community Preschool Inc","Valla Community Preschool Inc","22 Valla Beach Road","VALLA BEACH",NSW,2448,01/09/2009,
PR-00005737,,"Bondi Beach Cottage Incorporated","Bondi Beach Cottage Incorporated","42 Brighton Boulevard",BONDI,NSW,2026,01/09/2009,
PR-00005738,,"Seventh-Day Adventist Schools (Greater Sydney) Limited","Seventh-Day Adventist Schools (Greater Sydney) Limited","148 Fox Valley Rd",WAHROONGA,NSW,2076,01/09/2009,
PR-00005739,,"The Grace Child Care Centre Incorporated","The Grace Child Care Centre Incorporated","Clementson Park, Newland Street","BONDI JUNCTION",NSW,2022,01/09/2009,
PR-00005744,,"BUNDGEAM PRE-SCHOOL INC","Bundgeam Preschool Inc","35, Terrace Creek Road",KYOGLE,NSW,2474,01/09/2009,
PR-00005745,,"Sydney Church of England Grammar School Council","Sydney Church of England Grammar School Council","PO Box 1221","NORTH SYDNEY",NSW,2059,01/09/2009,
PR-00005746,,"Wee-Waa & District Pre-School Assoc Inc","Wee-Waa & District Pre-School Assoc Inc","PO Box 105","WEE WAA",NSW,2388,01/09/2009,
PR-00005747,,"Culburra & Districts Preschool Inc","Culburra & Districts Preschool Inc","PO Box 15","CULBURRA BEACH",NSW,2540,01/09/2009,
PR-00005748,,"Tony Mark Wrobel","Tony Mark Wrobel","239 Kennedy Drive","TWEED HEADS",NSW,2485,01/09/2009,
PR-00005749,,"Metro Investment And Finance Pty Ltd","Metro Investment And Finance Pty Ltd","7 O'Connell Avenue",MATRAVILLE,NSW,2036,01/09/2009,
PR-00005750,,"YCW Childcare Pty Ltd","YCW Childcare Pty Ltd","33 Hunter St","NORTH BALGOWLAH",NSW,2093,29/10/2010,
PR-00005751,,"Kamalei Childrens Centre Pty Ltd","Kamalei Childrens Centre Pty Ltd","7 Centennial Road",BOWRAL,NSW,2576,25/05/2011,
PR-00005754,,"Possums Cnr Child Care Centre Inc","Possums Cnr Child Care Centre Inc","708 Mowbray Rd W","LANE COVE NORTH",NSW,2066,01/09/2009,
PR-00005757,,"Angelos Childcare Centre Pty Ltd","Angelos Childcare Centre Pty Ltd","PO Box 535","MOUNT DRUITT",NSW,2770,19/04/2010,
PR-00005758,,"Tenterfield Child Care Centre Inc","Tenterfield Child Care Centre Inc","PO Box 245",TENTERFIELD,NSW,2372,14/03/2010,
PR-00005759,,"Gita Yazdani","Gita Yazdani","2 Landers Road","LANE COVE",NSW,2066,01/09/2009,
PR-00005761,,"Mary's Kindy Pty Ltd","Mary's Kindy Pty Ltd","16 Orde Pl",PROSPECT,NSW,2148,15/10/2010,
PR-00005762,,"Eama Pty Ltd","Eama Pty Ltd","71 Oxford Street",SMITHFIELD,NSW,2164,06/05/2011,
PR-00005763,,"Parramatta Montessori Academy Pty Ltd","Parramatta Montessori Academy Pty Ltd","60-70 Parramatta Rd","SUMMER HILL",NSW,2130,27/01/2010,
PR-00005766,,"Australian Anatolian Community Services Co-op Ltd","Australian Anatolian Community Services Co-op Ltd","PO Box 467",AUBURN,NSW,1835,01/09/2009,
PR-00005768,,"Adluke Pty Ltd","Adluke Pty Ltd","PO Box 230",BEXLEY,NSW,2207,01/09/2009,
PR-00005770,,"Ashfield Little Bunnies Day Care Centre Pty Ltd","Ashfield little Bunnies Day Care Centre","60 Elizabeth Street",ASHFIELD,NSW,2131,01/09/2009,
PR-00005772,,"Teenie Weenies Pty Ltd","Teenie Weenies Pty Ltd","24 Kennedy Street",PANANIA,NSW,2213,30/08/2010,
PR-00005774,,"Helen Zaharis","Helen Zaharis","61 Evans St",WOLLONGONG,NSW,2500,01/09/2009,
PR-00005775,,"Tripoli And Mena Association Limited","Tripoli And Mena Association Limited","48-50 Taylor St",LAKEMBA,NSW,2195,01/09/2009,
PR-00005777,,"Kazcorp Holdings Pty Ltd","Kazcorp Holdings Pty Ltd","Block E2, 350-374 Parramatta Rd","HOMEBUSH WEST",NSW,2140,04/08/2011,
PR-00005778,,"M & W Zaki Pty Ltd","M & W Zaki Pty Ltd","PO Box 1026",MEADOWBANK,NSW,2114,01/09/2009,
PR-00005779,,"Woodlist Pty Limited","Woodlist Pty Limited","PO Box 173","MACQUARIE FIELDS",NSW,2564,01/09/2009,
PR-00005780,,"Katoomba Childrens Cottage Inc","Katoomba Childrens Cottage Inc","5 West End Street",KATOOMBA,NSW,2780,01/09/2009,
PR-00005781,,"Cumberland Council","Cumberland Council","PO Box 42",MERRYLANDS,NSW,2160,01/09/2009,
PR-00005782,,"Anibal 21 Pty Limited","Anibal 21 Pty Limited","103 Hopetoun Ave",VAUCLUSE,NSW,2030,01/09/2009,
PR-00005783,,"Dover Heights Community Preschool Inc","Dover Heights Community Preschool Inc","22 Napier Street","DOVER HEIGHTS",NSW,2030,01/09/2009,
PR-00005784,,"Kindy Castle Child Care Centre Pty Ltd","Kindy Castle Child Care Centre Pty Ltd","148-150 SMITH ST","PENDLE HILL",NSW,2145,01/09/2009,
PR-00005788,,"D Z Montessori Pty Ltd","D Z Montessori Pty Ltd","L 1 77 King St",SYDNEY,NSW,2000,30/03/2011,
PR-00005791,,"Maroubra Junction Child Care Centre Pty Ltd","Maroubra Junction Child Care Centre Pty Ltd","28 Jellicoe Ave",KINGSFORD,NSW,2032,04/11/2010,
PR-00005792,,"Kelly's Place Childrens' Centre","Kelly's Place Childrens' Centre","PO Box 1140","CROWS NEST",NSW,1585,01/09/2009,
PR-00005793,,"Shelly Louise Zipparo","Shelly Louise Zipparo","16 Cowper Street","PORT KEMBLA",NSW,2505,01/09/2009,
PR-00005794,,"Suheir Zreik","Suheir Zreik","15 Parkham Road",OATLANDS,NSW,2117,01/09/2009,
PR-00005795,,"Ashbury Kidz Academy Pty Limited","Ashbury Kidz Academy Pty Limited","51 Crieff St",ASHBURY,NSW,2193,13/05/2011,
PR-00005827,,"D & J Lette Consulting Pty Ltd","Snow Gum Early Childhood Learning Centre","PO Box 154",JERRABOMBERRA,NSW,2619,01/01/2012,
PR-00005859,,"Precious Momentz Pty Ltd","Precious Momentz","88 Bayldon Rd","QUEANBEYAN WEST",NSW,2620,01/01/2012,
PR-00005875,,"The Uniting Church in Australia Property Trust (NSW) for Uniting Care NSW,ACT","Uniting Care Children, Young People and Families","PO Box 7137, 11 Blackwood Place","NORTH PARRAMATTA",NSW,2151,01/01/2012,
PR-40022739,,"MEDUSA EARLY LEARNING PTY LTD","Pinnacle Long Daycare & Preschool","24 Auburn Rd",BERALA,NSW,2141,09/06/2020,
PR-40022740,,"Tenika Lee Hough",N/A,"111 Picketts Valley Rd","PICKETTS VALLEY",NSW,2251,22/05/2020,
PR-40022757,,"Sonika Kohli",,"U 39  19-23 Herbert St","ST LEONARDS",NSW,2065,16/11/2020,
PR-40022832,,"GRAND BANYAN PTY LTD","Grand Banyan Pty Ltd","41 Murdoch St",TURRAMURRA,NSW,2074,24/07/2020,
PR-40022845,,"LULABELLE LEARNING PTY LTD","Little Learning Garden","25 Dalgety Crescent","GREEN POINT",NSW,2251,25/09/2020,
PR-40022867,,"SYDNEY CHILDCARE COLLECTIVE PTY LTD",,"62 Marine Pde","AVALON BEACH",NSW,2107,22/05/2020,
PR-40022919,,"NURTURED EDUCATION & CARE PTY LTD",,"23/72-76 parramatta rd",CAMPERDOWN,NSW,2050,11/06/2020,
PR-40022934,,"CENTRE OF LEARNING PTY LIMITED","SUNSHINE LONG DAY PRESCHOOL","17 Derby St","CANLEY HEIGHTS",NSW,2166,14/10/2020,
PR-40022982,,"The Grove Academy - Wollongong Pty Ltd","The Grove Academy - Wollongong","Suite 2 Level 6, 25 Restwell St",BANKSTOWN,NSW,2200,25/06/2020,
PR-40023017,,"NORTH ROTHBURY PELC PTY LIMITED","The Cottage Preschool and Early Learning Centre","1764 Wine Country Rd","NORTH ROTHBURY",NSW,2335,15/10/2020,
PR-40023057,,"MBM EARLY LEARNING PTY LTD ATF MBM Family Trust",,"9 Paperbark Pl",BANGALOW,NSW,2479,15/12/2020,
PR-40023059,,"XPL Childcare Pty Ltd",,"4a Campbell Ave",NORMANHURST,NSW,2076,29/06/2020,
PR-40023081,,"EH CHILDCARE PTY LTD",,"Level 2B, 120 Old Pittwater Rd",BROOKVALE,NSW,2100,16/12/2020,
PR-40023121,,"Binya Aust Pty Ltd",,"27 Sacoya Avenue","BELLA VISTA",NSW,2153,17/07/2020,
PR-40023135,,"EDUCATE ME MONTESSORI PTY LTD","EDUCATE ME MONTESSORI","3/20 Carrington Road",GUILDFORD,NSW,2161,28/04/2021,
PR-40023156,,"KINDERCARE LEARNING CENTRE PTY LTD","KINDERCARE LEARNING CENTRE PTY LTD","52 POWER STREET",DOONSIDE,NSW,2767,08/10/2020,
PR-40023168,,"Carseldine ELC Pty Ltd ATF Journey ELC No. 24 Unit Trust",,"PO Box 6251","NORTH RYDE",NSW,2113,16/06/2021,
PR-40023175,,"BILL SA SA PTY. LTD.","Hornsby South Early Learning Centre","Suite 3 Level 3, 45-47 Hunter Street",HORNSBY,NSW,2077,26/10/2021,
PR-40023185,,"BATHURST LITTLE LEARNING CENTRE PTY LTD","Bathurst Little Learning Centre Pty Ltd","2 George St",MILLTHORPE,NSW,2798,31/07/2020,
PR-40023236,,"Developing Dreams Early Learning Woongarrah Pty Ltd",,"1 Bridge Ave","CHAIN VALLEY BAY",NSW,2259,19/08/2020,
PR-40023273,,"Yenny Ellis",,"22 Edinburgh Ave",CARLINGFORD,NSW,2118,12/11/2020,
PR-40023319,,"Nurture-Early Childhood Education PTY LTD","Nurture - Early Childhood Education","91 Bong Bong Rd",BERRY,NSW,2535,25/02/2021,
PR-40023333,,"BEMSA PTY LIMITED","Go Bananas Early Learning Centres","PO Box 76","CREMORNE JUNCTION",NSW,2090,29/11/2021,
PR-40023369,,"Lillypilly EEC Pty Ltd ATF Lillypilly EEC Unit Trust","Lillypilly EEC Pty Ltd","31 Arden St",CLOVELLY,NSW,2031,27/01/2021,
PR-40023472,,"SELAH ACADEMY AUSTRALIA PTY LTD",,"U 709b  2 Muller Lane",MASCOT,NSW,2020,24/12/2020,
PR-40023501,,"CHILDS PLAY DAY CARE PTY LTD","Childs Play Day Care","9 Boorea St",BLAXLAND,NSW,2774,02/11/2020,
PR-40023512,,"PRINCE MILES PTY LTD",,"U 17  1 Birubi Ave",GYMEA,NSW,2227,06/04/2021,
PR-40023518,,"Kidnetic Pty Ltd",,"7 Cecil Street","DENISTONE EAST",NSW,2112,23/10/2020,
PR-40023609,,"Wonderschool (Googong) Pty Limited","Wonderschool (Googong) Pty Limited","L 12  90 Arthur St","NORTH SYDNEY",NSW,2060,12/03/2021,
PR-00010319,,"METELLA ROAD PUBLIC SCHOOL PARENTS AND CITIZENS ASSOCIATION","Metella Road Public School P&C Association","METELLA ROAD PUBLIC SCHOOL, 117 METELLA RD",TOONGABBIE,NSW,2146,22/08/2025,
PR-00010321,,"FIRST CONNECTIONS EARLY LEARNING EDMONDSON PARK PTY LTD","First Connections Early Learning Edmondson Park","PO BOX 8301",NORWEST,NSW,2153,17/02/2025,
PR-00010327,,"ANDEE CORPORATE PTY LTD",,"UNIT 8 22-24 REMEMBRANCE AV","WARWICK FARM",NSW,2170,26/05/2025,
PR-00010332,,"THE WARAMI EDUCATION GROUP PTY LTD","Warami School of Early Learning","11 MANEROO ST","ROUSE HILL",NSW,2155,07/03/2025,
PR-00010334,,"OZ EDUCATION REDFERN PTY LTD","Oz Education Redfern","6 PARKVIEW DR","SYDNEY OLYMPIC PARK",NSW,2127,22/01/2025,
PR-00010341,,"JAPNet Group Pty Ltd",,"UNIT 5 22 BREAM ST",COOGEE,NSW,2034,03/02/2025,
PR-00010343,,"OB & JM SERVICES PTY LTD","OB & JM SERVICES PTY LTD","1 SANDOVER CT","WATTLE GROVE",NSW,2173,05/08/2025,
PR-00010345,,"KATT CHILDCARE PTY LTD",,"147 OLD CANTERBURY RD","DULWICH HILL",NSW,2203,03/03/2025,
PR-00010351,,"SMART STEPS EARLY LEARNING PTY LTD","Smart Steps Early","5 VERBENA AV",BANKSTOWN,NSW,2200,20/06/2025,
PR-00010355,,"Nadin Khaddour",,"57A AMY RD",PEAKHURST,NSW,2210,08/04/2025,
PR-00010356,,"MACRO STORAGE PTY LTD",,"5 CHRISTINE ST",NORTHMEAD,NSW,2152,01/07/2025,
PR-00010371,,"Best of Me Early Learning Pty Ltd","Best of Me Early Learning","66 ARCADIA ST",PENSHURST,NSW,2222,13/01/2025,
PR-00010384,,"THRIVE ELC SEVEN HILLS PTY LTD","Thrive Early Learning Centre","PO BOX 480",KINGSGROVE,NSW,1480,19/03/2025,
PR-00010386,,"Paul Richard Haras","P Haras Concrete Solutions Company","43A ELLALONG RD",CREMORNE,NSW,2090,05/02/2025,
PR-00010394,,"J CETINDEMIR & D HARAPAS","Rising Scholars Academy","9 FRANCIS AV",BRIGHTON-LE-SANDS,NSW,2216,13/06/2025,
PR-00010422,,"WELLKIN HEALTH PTY LTD",,"29 Wingate Ave",EASTWOOD,NSW,2122,16/05/2025,
PR-00010432,,"HANNAHS ACADEMY PTY LTD","Hannahs Academy pty ltd","LEVEL 3 239 CHURCH ST",PARRAMATTA,NSW,2150,06/05/2025,
PR-00010433,,"ZEDCON DEVELOPMENTS PTY LTD",,"145 MADDECKS AV",MOOREBANK,NSW,2170,09/09/2025,
PR-00010435,,"STEPPING STONE PODIATRY PTY LTD",,"62 Dalmeny Drive",PRESTONS,NSW,2170,02/06/2025,
PR-00010441,,"GS CARE PTY LTD","Care-a-lot Child care centre","32 CARNEGIE CCT",CHIFLEY,NSW,2036,16/06/2025,
PR-00010444,,"LITTLE GUMNUTS EARLY LEARNING TWO PTY LTD","Little Gumnuts Wyoming Early Learning Centre","PO BOX 732",ROSEBERY,NSW,1445,25/03/2025,
PR-00010445,,"LITTLE GUMNUTS EARLY LEARNING THREE PTY LTD","Little Gumnuts Merrylands Early Learning Centre","PO BOX 732",ROSEBERY,NSW,1445,25/03/2025,
PR-00010452,,"LAUGH & LEARN EARLY LEARNING PTY LTD","LAUGH & LEARN EARLY LEARNING PTY LTD","24 LONGVIEW RD","GLEDSWOOD HILLS",NSW,2557,25/03/2025,
PR-00010467,,"Grace Jagadale",,"54 DARLING ST",GREYSTANES,NSW,2145,11/04/2025,
PR-00010468,,"peace & grace pty ltd","Peace & Grace","18 BIRDWOOD AV","WATTLE GROVE",NSW,2173,15/05/2025,
PR-00010470,,"AMAN KAUR PTY LTD",,"9 STELLARIA ST","MARSDEN PARK",NSW,2765,24/07/2025,
PR-00010475,,"FIRST CONNECTIONS ACADEMY FOR KIDS SCHOFIELDS PTY LTD","FIRST CONNECTIONS ACADEMY FOR KIDS SCHOFIELDS PTY LTD","PO BOX 8301",NORWEST,NSW,2153,17/04/2025,
PR-00010483,,"LITTLE CUBS ACADEMY PTY LTD","Little Cubs Academy Pty Ltd","57 GLENHOPE RD","WEST PENNANT HILLS",NSW,2125,19/03/2025,
PR-00010485,,"LITTLE BUBBLES EARLY LEARNING CENTRE PTY LIMITED","LITTLE BUBBLES EARLY LEARNING CENTRE PTY LIMITED","563 PRINCES HWY",BLAKEHURST,NSW,2221,16/05/2025,
PR-00010492,,"JING ECEC CONSULTING PTY LTD",,"5 AERO ST",BRIGHTON-LE-SANDS,NSW,2216,30/04/2025,
PR-00010493,,"LITTLE SAPLINGS EEC ARMIDALE PTY LTD","Little Saplings","12 COLIN CR",ARMIDALE,NSW,2350,19/06/2025,
PR-00010494,,"MINTO ELC PTY LTD","Big Bear Academy Minto","25 ATCHISON RD","MACQUARIE FIELDS",NSW,2564,17/04/2025,
PR-00010497,,"GAZDA INVESTMENTS PTY LTD",,"PO BOX 3137","ROUSE HILL",NSW,2155,21/05/2025,
PR-00010502,,"Jajoma Pty Ltd",,"43 PARIS AV",EARLWOOD,NSW,2206,03/06/2025,
PR-00010503,,"HORDER SPORTS PTY LIMITED","Motiv8sports Penrith","3 BITALLI ST",GABLES,NSW,2765,02/09/2025,
PR-00010505,,"COMMUNITY HEARTS ELC PTY LTD","Community Hearts Childcare","71 SYDNEY RD",WARRIEWOOD,NSW,2102,14/04/2025,
PR-00010511,,"BARAKAH EDUCATION PTY LTD","MindChamps Early Learning Gregory Hills","10 CROWLEY BVD",CLAYMORE,NSW,2559,19/05/2025,
PR-00010514,,"Anna Lynn Neri Javier","Javier Enterprise","7 FORT PL","QUAKERS HILL",NSW,2763,15/10/2025,
PR-00010524,,"LEELC ARNCLIFFE PTY LTD","Little Endeavours Early Learning Centre","16 Segenhoe St",ARNCLIFFE,NSW,2205,07/05/2025,
PR-00010525,,"PIBBY VENTURES PTY LTD","Banksia Buds Daycare","6 KOALA RD",BLAXLAND,NSW,2774,22/05/2025,
PR-00010531,,"NCG Venture Group Pty Ltd ATF NJG Childcare Trust","Flourish Early Learning Centre Bull Creek","PO BOX 372","SPIT JUNCTION",NSW,2088,27/06/2025,
PR-00010533,,"YOUNG VOYAGERS BELMORE PTY LTD","Young Voyagers Belmore 2192","239 Box Road",SYLVANIA,NSW,2224,16/05/2025,
PR-00010543,,"BNA LITTLE STARS PTY LTD",,"10 MATCHAM ST","JORDAN SPRINGS",NSW,2747,24/06/2025,
PR-00010546,,"SC LEARNING PTY LTD",,"52 JACARANDA PL","SOUTH COOGEE",NSW,2034,04/06/2025,
PR-00010553,,"MKW GROUP GREGORY HILLS TWO PTY LTD","Raising Stars Gregory Hills Two Early Learning Centre","9 GREGORY HILLS DR","GLEDSWOOD HILLS",NSW,2557,14/05/2025,
PR-00010561,,"Jenny Lam Mitchell",,"6 AUSTEN PL",KELLYVILLE,NSW,2155,25/06/2025,
PR-00010565,,"CREATIVE MINDS EARLY LEARNING PTY LTD","Creative Minds Early Learning","55 GABRIELLA AV","CECIL HILLS",NSW,2171,08/08/2025,
PR-00010569,,"JOSOJA PTY LTD","Josoja Pty Ltd","Suite 202, 135 Point Street",Pyrmont,NSW,2009,20/06/2025,
PR-00010578,,"PB GLOBAL INVESTMENTS PTY LTD",,"12 PALMER ST",SEFTON,NSW,2162,13/05/2025,
PR-00010581,,"LITTLE LEGS ACADEMY PTY LTD",,"18 PRETORIA ST",LILYFIELD,NSW,2040,03/06/2025,
PR-00010583,,"PEECL EDUCATION PTY LTD","Explore and Develop Wilton","12 KILLARA TCE","GLEDSWOOD HILLS",NSW,2557,20/06/2025,
PR-00004344,,"Mr Arunachalam Jegatheeswaran","Arunachalam Jegatheeswaran","2 Mahogany Way",GREENACRE,NSW,2190,01/09/2009,
PR-00004346,,"Harrison St Early Education Incorporated","Harrison St Early Education","Cardiff Child Care Centre, 54 Harrison Street",CARDIFF,NSW,2285,01/09/2009,
PR-00004347,,"Concord West Rhodes Preschool Inc","Concord West Rhodes Preschool Inc","Concord West - Rhodes Preschool , Killoola Street","CONCORD WEST",NSW,2138,01/09/2009,
PR-00004349,,"Dalaigur Pre-School and Children's Services Aboriginal Corporation","Dalaigur Pre-School and Children's Services Aboriginal Corporation","PO BOX 300",KEMPSEY,NSW,2440,01/09/2009,
PR-00004353,,"St Jude's Early Learning Inc","St Jude's Early Learning Inc","PO Box 287",RANDWICK,NSW,2031,01/09/2009,
PR-00004355,,"The Entrance Pre School Kindergarten Association Incorporated","The Entrance Pre School Kindergarten Association Incorporated","PO Box 6137","LONG JETTY",NSW,2261,01/09/2009,
PR-00004356,,"Cronulla Preschool Kindergarten Incorporated","Cronulla Preschool Kindergarten Incorporated","Cronulla Preschool Kindergarten , 120-122 Nicholson Parade",CRONULLA,NSW,2230,01/09/2009,
PR-00004358,,"Learning Links","Learning Links","12-14 Pindari Road",PEAKHURST,NSW,2210,01/09/2009,
PR-00004359,,"Woy Woy Peninsula Community Child Care Co-Operative Society Ltd","Woy Woy Peninsula Community Child Care Co-Operative Society Ltd","John Hoare Close","WOY WOY",NSW,2256,01/09/2009,
PR-00004360,,"The Little Unicorn On Honeysuckle Pty Limited","The Little Unicorn on Honeysuckle","1/24 Honey Suckle Dr",NEWCASTLE,NSW,2300,14/01/2010,
PR-00004365,,"Ms Kathleen Jones","Kathleen Joy Jones","PO Box 569",BOWRAL,NSW,2576,01/09/2009,
PR-00004367,,"Koninderie Community Based Pre-School Inc","Koninderie Community Based Pre-School Inc","222 Princes Highway","ALBION PARK RAIL",NSW,2527,01/09/2009,
PR-00004371,,"SCECGS Redlands Limited","SCECGS Redlands Limited","272 MILITARY RD",CREMORNE,NSW,2090,01/09/2009,
PR-00004372,,"T & K Jones Investments Pty Ltd","T & K Jones Investments Pty Ltd","PO Box 4507",DUBBO,NSW,2830,01/09/2009,
PR-00004373,,"Warners Bay Early Learning And Care Centre Incorporated","Warners Bay Early Learning And Care Centre Incorporated","PO Box 398","WARNERS BAY",NSW,2282,01/09/2009,
PR-00004374,,"Warragamba Pre School Inc","Warragamba Pre School Inc","6 Weir Road",WARRAGAMBA,NSW,2752,01/09/2009,
PR-00004376,,"Yalbillinga Boori Day Care Centre Aboriginal Corp","Yalbillinga Boori Day Care Centre Aboriginal Corp","PO Box 497",COWRA,NSW,2794,01/03/2010,
PR-00004377,,"Ms Heike Jordan-Busch","Heike Jordan-Busch","1082 Botany Road",BOTANY,NSW,2019,01/09/2009,
PR-00004378,,"Kids In The Sky Pty Ltd","Kids In The Sky Pty Ltd","Unit 6/18-22 Bundarra Road","BELLEVUE HILL",NSW,2023,01/09/2009,
PR-00004379,,"Multi-National Business Consultants Pty Limited","Multi-National Business Consultants Pty Limited","Unit 2, 108 Old South Head Road",VAUCLUSE,NSW,2030,01/09/2009,
